id	insdc_biosample_identifiers	env_broad_scale_id	env_broad_scale_mongo_label	env_broad_scale_auth_label	env_local_scale_id	env_local_scale_mongo_label	env_local_scale_auth_label	env_medium_id	env_medium_mongo_label	env_medium_auth_label	env_package_has_raw_value	normalized_env_package	associated_studies	predicted_env_package
nmdc:bsm-11-2ags7v65		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000893	area of woody wetland	area of woody wetland	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2ah5z651	biosample:SAMEA7724320	ENVO:01000250		subpolar coniferous forest biome	ENVO:01000174		forest biome	ENVO:00001998		soil			nmdc:sty-11-547rwq94	soil
nmdc:bsm-11-2ak1nh85		ENVO:00000446		terrestrial biome	ENVO:01000861	area of dwarf scrub	area of dwarf scrub	ENVO:00001998	soil	soil			nmdc:sty-11-db67n062	soil
nmdc:bsm-11-2an4ky54		ENVO:00000446		terrestrial biome	ENVO:01000892		area of cropland	ENVO:00001998		soil			nmdc:sty-11-8xdqsn54	soil
nmdc:bsm-11-2anayn90		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000816	area of deciduous forest	area of deciduous forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2aq28w93		ENVO:01000253	freshwater river biome	freshwater river biome	ENVO:00000022	river	river	ENVO:00002042	surface water	surface water			nmdc:sty-11-5tgfr349	water
nmdc:bsm-11-2b3je276		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000893	area of woody wetland	area of woody wetland	ENVO:00001998	soil	soil	soil	soil	nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2b3nvt16		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000843	area of evergreen forest	area of evergreen forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2b47qb51		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000891	area of pastureland or hayfields	area of pastureland or hayfields	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2bab6228		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000843	area of evergreen forest	area of evergreen forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2bgtzv06		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000816	area of deciduous forest	area of deciduous forest	ENVO:00001998	soil	soil	soil	soil	nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2btg8s15		ENVO:01001442	agricultural biome	agriculture	ENVO:01001442	phyllosphere biome	agriculture	ENVO:01001001	plant-associated biome	plant-associated environment	plant-associated	plant-associated	nmdc:sty-11-e4yb9z58	plant-associated
nmdc:bsm-11-2c1nf635		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000843	area of evergreen forest	area of evergreen forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2c7vsd55		ENVO:01000253		freshwater river biome	ENVO:00000022	river	river	ENVO:00002042	surface water	surface water			nmdc:sty-11-5tgfr349	water
nmdc:bsm-11-2cc3wv03	biosample:SAMN18245759	ENVO:01000252	freshwater lake biome	freshwater lake biome	ENVO:00002131	epilimnion	epilimnion	ENVO:04000007	lake water	lake water			nmdc:sty-11-5bgrvr62	water
nmdc:bsm-11-2cctk617		ENVO:01000253	freshwater river biome	freshwater river biome	ENVO:00000022	river	river	ENVO:00002042	surface water	surface water			nmdc:sty-11-5tgfr349	water
nmdc:bsm-11-2cn89r57		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000843	area of evergreen forest	area of evergreen forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2cvp9m65		ENVO:00000446		terrestrial biome	ENVO:01001370	tundra ecosystem	tundra ecosystem	ENVO:00001998	soil	soil			nmdc:sty-11-db67n062	soil
nmdc:bsm-11-2d3eam48		ENVO:01000219	anthropogenic terrestrial biome 	anthropogenic terrestrial biome	ENVO:00000114	agricultural field 	agricultural field	ENVO:00002259	agricultural soil 	agricultural soil	soil	soil	nmdc:sty-11-28tm5d36	soil
nmdc:bsm-11-2d4vgv18		ENVO:00000446		terrestrial biome	ENVO:01000888		area of gramanoid or herbaceous vegetation	ENVO:00001998		soil			nmdc:sty-11-8xdqsn54	soil
nmdc:bsm-11-2d51bs17		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000816	area of deciduous forest	area of deciduous forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2d77nw27		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000861	area of dwarf scrub	area of dwarf scrub	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2da2vw35		ENVO:00000446		terrestrial biome	ENVO:01000861	area of dwarf scrub	area of dwarf scrub	ENVO:00001998	soil	soil			nmdc:sty-11-db67n062	soil
nmdc:bsm-11-2dh3gj76		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000892	area of cropland	area of cropland	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2f27b571		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000893	area of woody wetland	area of woody wetland	ENVO:00001998	soil	soil	soil	soil	nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2fjtje68	biosample:SAMN08902850	ENVO:01000177		grassland biome	ENVO:00000376		biosphere reserve	ENVO:00005750		grassland soil			nmdc:sty-11-zs2syx06	soil
nmdc:bsm-11-2fxbgf80		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2g2td096		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000816	area of deciduous forest	area of deciduous forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2g6d7w97		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:00005801	rhizosphere	rhizosphere	ENVO:00001998	soil	soil			nmdc:sty-11-r2h77870	soil
nmdc:bsm-11-2g9wzw84		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2gbbgq36		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000861	area of dwarf scrub	area of dwarf scrub	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2ghvt854		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000855	area of mixed forest	area of mixed forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2h1bv722		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000816	area of deciduous forest	area of deciduous forest	ENVO:00001998	soil	soil	soil	soil	nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2h2j6s31	biosample:SAMN10864123	ENVO:01000177		grassland biome	ENVO:00000292		watershed	ENVO:00005802		bulk soil			nmdc:sty-11-dcqce727	soil
nmdc:bsm-11-2h512j54		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000816	area of deciduous forest	area of deciduous forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2hk4pa77	biosample:SAMN18245519	ENVO:01000252	freshwater lake biome	freshwater lake biome	ENVO:00002131	epilimnion	epilimnion	ENVO:04000007	lake water	lake water			nmdc:sty-11-5bgrvr62	water
nmdc:bsm-11-2hmpdx59		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000869	area of scrub	area of scrub	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2hnm2028	biosample:SAMN37862722	ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2hqjj767		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil	soil	soil	soil	nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2hswww54	biosample:SAMN06343684	ENVO:00000446		terrestrial biome	ENVO:01001209		wetland ecosystem	ENVO:00003082		enriched soil		hydrocarbon resources-fluids_swabs	nmdc:sty-11-8fb6t785	hydrocarbon resources-fluids_swabs
nmdc:bsm-11-2htmvy39		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000869	area of scrub	area of scrub	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2hv7wn93	biosample:SAMEA7724292	ENVO:01000249		urban biome	ENVO:00000120		oil palm plantation	ENVO:02000059		surface soil			nmdc:sty-11-547rwq94	soil
nmdc:bsm-11-2hve6455		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000861	area of dwarf scrub	area of dwarf scrub	ENVO:00001998	soil	soil	soil	soil	nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2hze3183		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000892	area of cropland	area of cropland	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2j4qq664		ENVO:01001442	agricultural biome	agriculture	ENVO:01001442	phyllosphere biome	agriculture	ENVO:01001001	plant-associated biome	plant-associated environment	plant-associated	plant-associated	nmdc:sty-11-e4yb9z58	plant-associated
nmdc:bsm-11-2j81ra50	biosample:SAMN18247326	ENVO:01000252	freshwater lake biome	freshwater lake biome	ENVO:00002131	epilimnion	epilimnion	ENVO:04000007	lake water	lake water			nmdc:sty-11-5bgrvr62	water
nmdc:bsm-11-2j891q50		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2j8f3z26		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000816	area of deciduous forest	area of deciduous forest	ENVO:00001998	soil	soil	soil	soil	nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2jcr6626	biosample:SAMN11532859	ENVO:01000174		forest biome	ENVO:01001803		tropical forest	ENVO:00005778		tropical soil			nmdc:sty-11-076c9980	soil
nmdc:bsm-11-2jg2sa30		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000893	area of woody wetland	area of woody wetland	ENVO:00001998	soil	soil	soil	soil	nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2jgt5a02		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000855	area of mixed forest	area of mixed forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2jmhwj26		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000892	area of cropland	area of cropland	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2jsrz965		ENVO:00000446		terrestrial biome	ENVO:01000861		area of dwarf scrub	ENVO:00001998	soil	soil			nmdc:sty-11-db67n062	soil
nmdc:bsm-11-2jtnq042		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000816	area of deciduous forest	area of deciduous forest	ENVO:00001998	soil	soil	soil	soil	nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2k12be49		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000843	area of evergreen forest	area of evergreen forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2k5t0q25		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000843	area of evergreen forest	area of evergreen forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2k6pk233		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000843	area of evergreen forest	area of evergreen forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2k7det13		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:00000011	garden	garden	ENVO:00005802	bulk soil	bulk soil			nmdc:sty-11-r2h77870	soil
nmdc:bsm-11-2k7hev41		ENVO:00000446		terrestrial biome	ENVO:01000219		anthropogenic terrestrial biome	ENVO:00001998	soil	soil			nmdc:sty-11-db67n062	soil
nmdc:bsm-11-2kd3pz10		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000893	area of woody wetland	area of woody wetland	ENVO:00001998	soil	soil	soil	soil	nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2kdpcs44		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000843	area of evergreen forest	area of evergreen forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2khbs287		ENVO:01001001	plant-associated environment	plant-associated environment	ENVO:00005801	rhizosphere	rhizosphere	ENVO:01000349	root matter	root matter	miscellaneous natural or artificial environment	miscellaneous natural or artificial environment	nmdc:sty-11-ev70y104	miscellaneous natural or artificial environment
nmdc:bsm-11-2kne9n35		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000869	area of scrub	area of scrub	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2kqg6170	biosample:SAMN18246402	ENVO:01000252	freshwater lake biome	freshwater lake biome	ENVO:00002131	epilimnion	epilimnion	ENVO:04000007	lake water	lake water			nmdc:sty-11-5bgrvr62	water
nmdc:bsm-11-2krgp822		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000869	area of scrub	area of scrub	ENVO:00001998	soil	soil	soil	soil	nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2krtwg33		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000843	area of evergreen forest	area of evergreen forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2m6ma821		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000893	area of woody wetland	area of woody wetland	ENVO:00001998	soil	soil	soil	soil	nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2m8gfz34		ENVO:00000446		terrestrial biome	ENVO:01000869		area of scrub	ENVO:00001998		soil			nmdc:sty-11-8xdqsn54	soil
nmdc:bsm-11-2mb94m91		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:00000011	garden	garden	ENVO:00005802	bulk soil	bulk soil			nmdc:sty-11-r2h77870	soil
nmdc:bsm-11-2mfrgx93		ENVO:01000253	freshwater river biome	freshwater river biome	ENVO:00000022	river	river	ENVO:00002042	surface water	surface water			nmdc:sty-11-5tgfr349	water
nmdc:bsm-11-2mx0se38		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000892	area of cropland	area of cropland	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2mzm9q64		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000843	area of evergreen forest	area of evergreen forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2n9dds87		ENVO:00000446		terrestrial biome	ENVO:01000861	area of dwarf scrub	area of dwarf scrub	ENVO:00001998	soil	soil			nmdc:sty-11-db67n062	soil
nmdc:bsm-11-2nacvc65	biosample:SAMN18247714	ENVO:01000252	freshwater lake biome	freshwater lake biome	ENVO:00002131	epilimnion	epilimnion	ENVO:04000007	lake water	lake water			nmdc:sty-11-5bgrvr62	water
nmdc:bsm-11-2nk75n51		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000855	area of mixed forest	area of mixed forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2npw1g23	biosample:SAMN11533352	ENVO:01000174		forest biome	ENVO:01001803		tropical forest	ENVO:00005778		tropical soil			nmdc:sty-11-076c9980	soil
nmdc:bsm-11-2nqe9j19	biosample:SAMN10863951	ENVO:01000177		grassland biome	ENVO:00000292		watershed	ENVO:00005802		bulk soil			nmdc:sty-11-dcqce727	soil
nmdc:bsm-11-2nrtzw61		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000893	area of woody wetland	area of woody wetland	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2ns1df15		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000869	area of scrub	area of scrub	ENVO:00001998	soil	soil	soil	soil	nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2nt1jx32		ENVO:01000252	freshwater lake biome	freshwater lake biome	ENVO:00002131	epilimnion	epilimnion	ENVO:04000007	lake water	lake water			nmdc:sty-11-5bgrvr62	water
nmdc:bsm-11-2nt7ft36		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000816	area of deciduous forest	area of deciduous forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2pab2r51		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000843	area of evergreen forest	area of evergreen forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2pdqgg53	biosample:SAMN11532917	ENVO:01000174		forest biome	ENVO:01001803		tropical forest	ENVO:00005778		tropical soil			nmdc:sty-11-076c9980	soil
nmdc:bsm-11-2pebmt85	biosample:SAMN18245179	ENVO:01000252	freshwater lake biome	freshwater lake biome	ENVO:00002131	epilimnion	epilimnion	ENVO:04000007	lake water	lake water			nmdc:sty-11-5bgrvr62	water
nmdc:bsm-11-2pgc5f49		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000894	area of emergent herbaceous wetland	area of emergent herbaceous wetland	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2phkb281		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000893	area of woody wetland	area of woody wetland	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2prjdm84		ENVO:01000219	anthropogenic terrestrial biome 	anthropogenic terrestrial biome	ENVO:00000114	agricultural field 	agricultural field	ENVO:00002259	agricultural soil 	agricultural soil	soil	soil	nmdc:sty-11-28tm5d36	soil
nmdc:bsm-11-2q2qmz79		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:00000011	garden	garden	ENVO:00005802	bulk soil	bulk soil			nmdc:sty-11-r2h77870	soil
nmdc:bsm-11-2qaqh504		ENVO:01000253		freshwater river biome	ENVO:00000022	river	river	ENVO:00002007	sediment	sediment		sediment	nmdc:sty-11-5tgfr349	sediment
nmdc:bsm-11-2qcn8345	biosample:SAMN37862687	ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000843	area of evergreen forest	area of evergreen forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2qfz9d13		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000816	area of deciduous forest	area of deciduous forest	ENVO:00001998	soil	soil	soil	soil	nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2qvytb70		ENVO:00000446		terrestrial biome	ENVO:01000887	area of sedge- and forb-dominated herbaceous vegetation	area of sedge- and forb-dominated herbaceous vegetation	ENVO:00001998	soil	soil			nmdc:sty-11-db67n062	soil
nmdc:bsm-11-2qygzq44		ENVO:01000253	freshwater river biome	freshwater river biome	ENVO:00000022	river	river	ENVO:00002042	surface water	surface water			nmdc:sty-11-5tgfr349	water
nmdc:bsm-11-2r3fr053		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000816	area of deciduous forest	area of deciduous forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2rhzdz53		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000843	area of evergreen forest	area of evergreen forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2rkxne59		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000816	area of deciduous forest	area of deciduous forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2rna7h21		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000892	area of cropland	area of cropland	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2rqwfh34		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000816	area of deciduous forest	area of deciduous forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2rtvmd84		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000843	area of evergreen forest	area of evergreen forest	ENVO:00001998	soil	soil	soil	soil	nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2rx2v171		ENVO:00000446		terrestrial biome	ENVO:01000861		area of dwarf scrub	ENVO:00001998	soil	soil			nmdc:sty-11-db67n062	soil
nmdc:bsm-11-2sbnqj22		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000843	area of evergreen forest	area of evergreen forest	ENVO:00001998	soil	soil			nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2sjea508		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000892	area of cropland	area of cropland	ENVO:00001998	soil	soil	soil	soil	nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2sqnjk80		ENVO:01000253		freshwater river biome	ENVO:00000022	river	river	ENVO:00002007	sediment	sediment		sediment	nmdc:sty-11-5tgfr349	sediment
nmdc:bsm-11-2sv7xk53		ENVO:00000446		terrestrial biome	ENVO:00000516	hummock	hummock	ENVO:00001998	soil	soil			nmdc:sty-11-db67n062	soil
nmdc:bsm-11-2sweer10		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000843	area of evergreen forest	area of evergreen forest	ENVO:00001998	soil	soil	soil	soil	nmdc:sty-11-34xj1150	soil
nmdc:bsm-11-2t33bn42		ENVO:00000446		terrestrial biome	ENVO:01000861		area of dwarf scrub	ENVO:00001998	soil	soil			nmdc:sty-11-db67n062	soil
nmdc:bsm-11-2tcr3576	biosample:SAMN18246936	ENVO:01000252	freshwater lake biome	freshwater lake biome	ENVO:00002131	epilimnion	epilimnion	ENVO:04000007	lake water	lake water			nmdc:sty-11-5bgrvr62	water
nmdc:bsm-11-2tnrd005		ENVO:00000446	terrestrial biome	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil	soil	soil	soil	nmdc:sty-11-34xj1150	soil
